samples,proportion,diff
169,50,0.1036596119929453
169,60,0.10462962962962959
169,70,0.10645943562610227
169,80,0.1061507936507936
169,90,0.10954585537918866
170,50,0.10414462081128743
170,60,0.10513668430335095
170,70,0.10701058201058197
170,80,0.10712081128747793
170,90,0.10981040564373892
171,50,0.10515873015873012
171,60,0.10606261022927685
171,70,0.10782627865961195
171,80,0.10705467372134037
171,90,0.11064814814814812
172,50,0.10595238095238091
172,60,0.10672398589065253
172,70,0.10868606701940031
172,80,0.1079585537918871
172,90,0.11104497354497352
173,50,0.10650352733686064
173,60,0.10703262786596117
173,70,0.10899470899470894
173,80,0.10835537918871249
173,90,0.11137566137566135
174,50,0.10762786596119925
174,60,0.10687830687830686
174,70,0.1102513227513227
174,80,0.10919312169312165
174,90,0.11183862433862428
175,50,0.10784832451499113
175,60,0.10714285714285712
175,70,0.11069223985890649
175,80,0.1097222222222222
175,90,0.11208112874779537
176,50,0.10798059964726625
176,60,0.10749559082892413
176,70,0.11113315696649026
176,80,0.11067019400352732
176,90,0.1126102292768959
177,50,0.10806878306878301
177,60,0.10850970017636681
177,70,0.11128747795414459
177,80,0.11073633156966486
177,90,0.11415343915343909
178,50,0.10806878306878302
178,60,0.10923721340388007
178,70,0.11181657848324514
178,80,0.11115520282186946
178,90,0.11481481481481474
179,50,0.10870811287477948
179,60,0.10992063492063489
179,70,0.11227954144620808
179,80,0.11164021164021161
179,90,0.11461640211640209
180,50,0.10864197530864192
180,60,0.11047178130511462
180,70,0.11230158730158726
180,80,0.11252204585537914
180,90,0.11587301587301584
181,50,0.10914902998236327
181,60,0.11157407407407405
181,70,0.11333774250440913
181,80,0.11338183421516752
181,90,0.11649029982363313
182,50,0.1096781305114638
182,60,0.11146384479717811
182,70,0.11340388007054672
182,80,0.11424162257495589
182,90,0.11730599647266308
183,50,0.11051587301587296
183,60,0.1122354497354497
183,70,0.11384479717813048
183,80,0.11408730158730154
183,90,0.11774691358024687
184,50,0.11049382716049376
184,60,0.11221340388007053
184,70,0.11406525573192236
184,80,0.11523368606701938
184,90,0.11873897707231036
185,50,0.11082451499118162
185,60,0.11305114638447966
185,70,0.11461640211640207
185,80,0.1151455026455026
185,90,0.11995149911816574
186,50,0.11115520282186946
186,60,0.11375661375661372
186,70,0.11492504409171071
186,80,0.11525573192239855
186,90,0.12109788359788358
187,50,0.11201499118165781
187,60,0.11388888888888886
187,70,0.11503527336860664
187,80,0.1163139329805996
187,90,0.12114197530864194
188,50,0.11375661375661372
188,60,0.11523368606701938
188,70,0.11618165784832449
188,80,0.11787918871252201
188,90,0.12250881834215163
189,50,0.11455026455026451
189,60,0.11529982363315694
189,70,0.11717372134038798
189,80,0.119047619047619
189,90,0.12286155202821865
190,50,0.1153439153439153
190,60,0.11657848324514988
190,70,0.11721781305114634
190,80,0.11997354497354493
190,90,0.12343474426807757
191,50,0.11717372134038798
191,60,0.11646825396825393
191,70,0.11768077601410928
191,80,0.11977513227513222
191,90,0.12378747795414458
192,50,0.11763668430335092
192,60,0.11706349206349202
192,70,0.11814373897707227
192,80,0.12056878306878302
192,90,0.12407407407407404
193,50,0.11920194003527333
193,60,0.119047619047619
193,70,0.11953262786596115
193,80,0.12235449735449733
193,90,0.12522045855379185
194,50,0.121031746031746
194,60,0.12026014109347438
194,70,0.12105379188712517
194,80,0.12391975308641971
194,90,0.12660934744268076
195,50,0.12107583774250438
195,60,0.12094356261022925
195,70,0.12167107583774246
195,80,0.12451499118165783
195,90,0.12691798941798937
196,50,0.12147266313932976
196,60,0.121031746031746
196,70,0.1221560846560846
196,80,0.12433862433862433
196,90,0.12700617283950613
197,50,0.1217813051146384
197,60,0.12193562610229272
197,70,0.12250881834215163
197,80,0.12497795414462079
197,90,0.12757936507936501
198,50,0.12266313932980596
198,60,0.12231040564373893
198,70,0.12323633156966488
198,80,0.12539682539682537
198,90,0.12857142857142853
199,50,0.12255291005291002
199,60,0.12305996472663136
199,70,0.12402998236331567
199,80,0.126410934744268
199,90,0.12874779541446205
200,50,0.12264109347442678
200,60,0.12416225749559077
200,70,0.12449294532627861
200,80,0.12694003527336856
200,90,0.12894620811287474
201,50,0.12325837742504406
201,60,0.12416225749559077
201,70,0.12526455026455022
201,80,0.1276675485008818
201,90,0.1295855379188712
202,50,0.12374338624338621
202,60,0.12460317460317456
202,70,0.12537477954144616
202,80,0.12815255731922398
202,90,0.1296075837742504
203,50,0.12363315696649027
203,60,0.1247574955908289
203,70,0.12601410934744264
203,80,0.12859347442680774
203,90,0.13031305114638445
204,50,0.12425044091710755
204,60,0.12539682539682534
204,70,0.12643298059964722
204,80,0.1288359788359788
204,90,0.1309523809523809
205,50,0.12502204585537915
205,60,0.1261022927689594
205,70,0.12634479717813046
205,80,0.12934303350970017
205,90,0.13161375661375657
206,50,0.12535273368606697
206,60,0.12702821869488531
206,70,0.1276234567901234
206,80,0.1290343915343915
206,90,0.13223104056437385
207,50,0.12537477954144619
207,60,0.12753527336860665
207,70,0.1278659611992945
207,80,0.1302248677248677
207,90,0.13317901234567897
208,50,0.12627865961199294
208,60,0.12828483245149908
208,70,0.12854938271604935
208,80,0.13145943562610224
208,90,0.13339947089947085
209,50,0.12641093474426807
209,60,0.12918871252204583
209,70,0.1290343915343915
209,80,0.1323192239858906
209,90,0.13381834215167543
210,50,0.12687389770723104
210,60,0.12993827160493823
210,70,0.12965167548500878
210,80,0.1323192239858906
210,90,0.1342813051146384
211,50,0.12779982363315692
211,60,0.13011463844797172
211,70,0.13015873015873014
211,80,0.13289241622574952
211,90,0.1352733686067019
212,50,0.12832892416225747
212,60,0.13064373897707227
212,70,0.1301587301587301
212,80,0.13375220458553788
212,90,0.13531746031746028
213,50,0.12940917107583771
213,60,0.13088624338624336
213,70,0.13148148148148145
213,80,0.13395061728395058
213,90,0.13558201058201053
214,50,0.12910052910052908
214,60,0.1319885361552028
214,70,0.1331349206349206
214,80,0.1340828924162257
214,90,0.1364197530864197
215,50,0.13009259259259257
215,60,0.1319664902998236
215,70,0.13361992945326276
215,80,0.1344797178130511
